ID;Photo;Name;Reference;Category;Base price;Final price;Quantity;Status;
272;http://172.16.220.164/bookstore/img/p/0.jpg;ABEJITAS NO. 03;9789945120783;Grade-0;1500.000000;1687.5;10;1;
503;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 3 (CUADERNO);9786074261394;Grade-0;1500.000000;1687.5;10;1;
336;http://172.16.220.164/bookstore/img/p/0.jpg;CIVICA NO. 1 (ED. BASICA);9789945123074;Grade-0;1500.000000;1687.5;10;1;
676;http://172.16.220.164/bookstore/img/p/0.jpg;MI CALIGRAFIA NACHO NO. 6;9789945122787;Grade-0;1500.000000;1687.5;10;1;
2199;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA, TOMAS Y SUS AMIGOS 4 - 2DO. TRIMESTRE (SCRIPT);9789945117721;Grade-4;520.000000;456.3;10;1;
2260;http://172.16.220.164/bookstore/img/p/0.jpg;MATEMATICAS 1 TODOS JUNTOS;9789945119220;Grade-1;1.045000;0.92;0;1;
2324;http://172.16.220.164/bookstore/img/p/0.jpg;KIT INFORMATICA 7 SERIE CORAL & CD;9789945115444;Grade-7;605.000000;530.89;0;1;
440;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL NO. 7;9789945121032;Grade-0;1500.000000;1687.5;10;1;
304;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA INICIAL NO. 03;9789945123067;Grade-0;1500.000000;1687.5;10;1;
578;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA ESPANOLA NO. 6 (SERIE QUISQUEYA);9789945121650;Grade-0;1500.000000;1687.5;10;1;
779;http://172.16.220.164/bookstore/img/p/0.jpg;RIMAS Y LEYENDAS;9789945122961;Grade-0;1500.000000;1687.5;10;1;
383;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA NO. 2;9789945122244;Grade-0;1500.000000;1687.5;10;1;
2231;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 3 - 1ER. TRIMESTRE (SCRIPT);9789945115864;Grade-3;415.000000;364.16;0;1;
2292;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL 3 SERIE CORAL;9789945115642;Grade-3;590.000000;517.73;0;1;
2417;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE BIOLOGIA 2 (2DO BACH) SERIE CORAL;9789945114300;Grade-10;395.000000;346.61;0;1;
275;http://172.16.220.164/bookstore/img/p/0.jpg;ALL AROUND NO. 3;9786074261127;Grade-0;1500.000000;1687.5;10;1;
509;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 5;9786074261356;Grade-0;1500.000000;1687.5;10;1;
339;http://172.16.220.164/bookstore/img/p/0.jpg;CIVICA NO. 4 (ED. BASICA);9789945123104;Grade-0;1500.000000;1687.5;10;1;
2202;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA, TOMAS Y SUS AMIGOS 5 - 2DO. TRIMESTRE (SCRIPT);9789945117752;Grade-5;520.000000;456.3;10;1;
2263;http://172.16.220.164/bookstore/img/p/0.jpg;SOCIEDAD 1 TODOS JUNTOS;9789945119251;Grade-1;1.045000;0.92;0;1;
2327;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA 2 TODOS JUNTOS;9789945190069;Grade-2;605.000000;530.89;0;1;
2388;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO SOCIEDAD 1 (1ER BACH) SERIE CORAL;9789945114560;Grade-9;395.000000;346.61;0;1;
2452;http://172.16.220.164/bookstore/img/p/0.jpg;DICC. PRACTICO DEL ESTUDIANTE;9788403097469;Grade-12;735.000000;644.96;0;1;
446;http://172.16.220.164/bookstore/img/p/0.jpg;EL DIARIO DE ANA FRANK;7467634947560;Grade-0;1500.000000;1687.5;10;1;
307;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA TU AMIGO NO. 2;7467634940257;Grade-0;1500.000000;1687.5;10;1;
587;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA Y LITERATURA NO. 1 (SERIE QUISQUEYA);9789945121698;Grade-0;1500.000000;1687.5;10;1;
791;http://172.16.220.164/bookstore/img/p/0.jpg;SEXUALIDAD Y DESARROLLO HUMANO NO. 1;9789945121919;Grade-0;1500.000000;1687.5;10;1;
389;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA NO. 5;9789945122275;Grade-0;1500.000000;1687.5;10;1;
2234;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 4 - 1ER. TRIMESTRE (SCRIPT);9789945115895;Grade-4;415.000000;364.16;0;1;
2295;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL 6 SERIE CORAL;9789945115673;Grade-6;590.000000;517.73;0;1;
2359;http://172.16.220.164/bookstore/img/p/0.jpg;CUAD. LENGUA Y LITERATURA 1 (1ER BACH) SERIE CORAL;9789945114164;Grade-9;395.000000;346.61;0;1;
2420;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE QUIMICA 2 (3RO BACH) SERIE CORAL;9789945114478;Grade-9;395.000000;346.61;0;1;
2423;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE FISICA 2 (4TO BACH) SERIE CORAL;9789945114232;Grade-12;395.000000;346.61;0;1;
278;http://172.16.220.164/bookstore/img/p/0.jpg;ALL AROUND NO. 6;9786074261219;Grade-0;1500.000000;1687.5;10;1;
515;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 6 (CUADERNO);9786074261424;Grade-0;1500.000000;1687.5;10;1;
